Country,GH_Gas,date,Country,Data source,GH_Gas,Unit,max_year,date,Agriculture,Energy,Industrial Processes,Land-Use Change and Forestry,Other,Solvent and Other Product Use,Total GHG emissions with LULUCF,Total GHG emissions without LULUCF,Waste
Madagascar,Aggregate GHGs,2000-01-01,Madagascar,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2000-01-01,26.55,2.7,0.02,-233.26,,,-203.91,29.34,0.07
Madagascar,Aggregate GHGs,2005-01-01,Madagascar,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2005-01-01,22.74,2.58,0.22,-157.81,,,-131.89,25.92,0.38
Madagascar,Aggregate GHGs,2006-01-01,Madagascar,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2006-01-01,23.37,3.5,0.39,-168.65,,,-140.96,27.7,0.43
Madagascar,Aggregate GHGs,2007-01-01,Madagascar,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2007-01-01,23.21,3.62,0.45,-174.49,,,-146.76,27.73,0.45
Madagascar,Aggregate GHGs,2008-01-01,Madagascar,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2008-01-01,23.51,2.76,0.5,-170.99,,,-143.75,27.24,0.47
Madagascar,Aggregate GHGs,2009-01-01,Madagascar,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2009-01-01,23.8,2.72,0.42,-167.47,,,-140.06,27.41,0.48
Madagascar,Aggregate GHGs,2010-01-01,Madagascar,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2010-01-01,24.06,2.99,0.2,-96.19,,,-68.44,27.76,0.51
Malawi,Aggregate GHGs,1990-01-01,Malawi,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1994,1990-01-01,1.18,6.64,0.13,19.9,,,27.95,8.04,0.09
Malawi,Aggregate GHGs,1994-01-01,Malawi,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1994,1994-01-01,3.2,3.72,0.06,17.52,,,24.59,7.07,0.09
Malaysia,Aggregate GHGs,1990-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,1990-01-01,8.42,58.95,,-237.47,,,-170.1,67.37,
Malaysia,Aggregate GHGs,1991-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,1991-01-01,8.65,70.35,,-214.52,,,-119.93,94.59,15.6
Malaysia,Aggregate GHGs,1992-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,1992-01-01,9.28,76.31,,-181.94,,,-79.9,102.04,16.44
Malaysia,Aggregate GHGs,1993-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,1993-01-01,10.05,85.21,,-226.31,,,-113.72,112.58,17.32
Malaysia,Aggregate GHGs,1994-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,1994-01-01,9.89,90.89,4.81,-87.15,,,36.44,123.59,18.01
Malaysia,Aggregate GHGs,1995-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,1995-01-01,9.28,97.6,,-227.38,,,-102.38,125.01,18.13
Malaysia,Aggregate GHGs,1996-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,1996-01-01,9.27,114.7,,-201.65,,,-58.0,143.66,19.68
Malaysia,Aggregate GHGs,1997-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,1997-01-01,10.99,132.38,,-243.87,,,-80.05,163.83,20.45
Malaysia,Aggregate GHGs,1998-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,1998-01-01,11.5,122.43,,-240.99,,,-85.14,155.85,21.92
Malaysia,Aggregate GHGs,1999-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,1999-01-01,11.28,134.21,,-262.65,,,-93.3,169.35,23.87
Malaysia,Aggregate GHGs,2000-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2000-01-01,11.7,147.47,12.42,-228.57,,,-32.86,195.7,24.12
Malaysia,Aggregate GHGs,2001-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2001-01-01,10.15,154.66,15.03,-235.34,,,-30.35,204.99,25.14
Malaysia,Aggregate GHGs,2002-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2002-01-01,11.41,161.06,14.92,-255.68,,,-42.55,213.13,25.73
Malaysia,Aggregate GHGs,2003-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2003-01-01,11.54,173.76,15.51,-261.37,,,-34.1,227.26,26.45
Malaysia,Aggregate GHGs,2004-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2004-01-01,12.75,190.1,14.82,-246.1,,,-1.26,244.84,27.17
Malaysia,Aggregate GHGs,2005-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2005-01-01,13.85,205.1,16.12,-232.13,,,30.87,263.0,27.93
Malaysia,Aggregate GHGs,2006-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2006-01-01,13.04,203.78,16.85,-256.52,,,7.43,263.95,30.27
Malaysia,Aggregate GHGs,2007-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2007-01-01,14.06,218.43,16.13,-231.16,,,48.61,279.78,31.15
Malaysia,Aggregate GHGs,2008-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2008-01-01,16.26,222.49,17.18,-256.09,,,32.17,288.27,32.34
Malaysia,Aggregate GHGs,2009-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2009-01-01,16.99,213.1,16.76,-251.4,,,28.67,280.07,33.23
Malaysia,Aggregate GHGs,2010-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2010-01-01,17.21,233.74,15.96,-262.7,,,38.3,301.0,34.08
Malaysia,Aggregate GHGs,2011-01-01,Malaysia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2011-01-01,15.78,218.91,18.17,-260.46,,,27.28,287.74,34.89
Maldives,Aggregate GHGs,1994-01-01,Maldives,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,1994-01-01,,0.13,,,,,0.15,0.15,0.02
Maldives,Aggregate GHGs,2011-01-01,Maldives,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2011,2011-01-01,,1.15,,,,,1.23,1.23,0.07
Mali,Aggregate GHGs,1995-01-01,Mali,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1995-01-01,7.57,0.97,0.01,-9.75,,,-1.08,8.67,0.12
Mali,Aggregate GHGs,2000-01-01,Mali,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2000-01-01,9.45,2.39,0.11,-64.61,,,-52.31,12.3,0.35
Mali,Aggregate GHGs,2010-01-01,Mali,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2010-01-01,48.4,3.95,0.07,-244.8,,,-192.07,52.73,0.3
Malta,Aggregate GHGs,1990-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1990-01-01,0.08,1.95,0.01,0.0,,,2.11,2.1,0.07
Malta,Aggregate GHGs,1991-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1991-01-01,0.08,2.12,0.01,0.0,,,2.29,2.28,0.08
Malta,Aggregate GHGs,1992-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1992-01-01,0.08,2.31,0.01,0.0,,,2.49,2.48,0.08
Malta,Aggregate GHGs,1993-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1993-01-01,0.08,2.33,0.01,0.0,,,2.51,2.5,0.09
Malta,Aggregate GHGs,1994-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1994-01-01,0.08,2.49,0.01,0.0,,,2.68,2.68,0.1
Malta,Aggregate GHGs,1995-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1995-01-01,0.08,2.49,0.01,0.0,,,2.68,2.68,0.1
Malta,Aggregate GHGs,1996-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1996-01-01,0.08,2.44,0.01,0.0,,,2.64,2.64,0.11
Malta,Aggregate GHGs,1997-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1997-01-01,0.08,2.49,0.01,0.0,,,2.69,2.69,0.12
Malta,Aggregate GHGs,1998-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1998-01-01,0.08,2.49,0.01,0.0,,,2.71,2.7,0.13
Malta,Aggregate GHGs,1999-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1999-01-01,0.08,2.54,0.01,0.0,,,2.76,2.75,0.13
Malta,Aggregate GHGs,2000-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2000-01-01,0.08,2.54,0.01,0.0,,,2.77,2.77,0.14
Malta,Aggregate GHGs,2001-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2001-01-01,0.08,2.44,0.02,0.0,,,2.68,2.68,0.15
Malta,Aggregate GHGs,2002-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2002-01-01,0.07,2.43,0.02,0.0,,,2.68,2.68,0.15
Malta,Aggregate GHGs,2003-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2003-01-01,0.07,2.64,0.02,0.0,,,2.9,2.89,0.16
Malta,Aggregate GHGs,2004-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2004-01-01,0.07,2.55,0.04,0.0,,,2.83,2.83,0.17
Malta,Aggregate GHGs,2005-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2005-01-01,0.08,2.61,0.05,0.0,,,2.91,2.91,0.18
Malta,Aggregate GHGs,2006-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2006-01-01,0.08,2.61,0.09,0.0,,,2.96,2.96,0.19
Malta,Aggregate GHGs,2007-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2007-01-01,0.08,2.69,0.1,0.0,,,3.07,3.07,0.19
Malta,Aggregate GHGs,2008-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2008-01-01,0.07,2.77,0.12,0.0,,,3.08,3.07,0.11
Malta,Aggregate GHGs,2009-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2009-01-01,0.07,2.54,0.14,0.0,,,2.88,2.88,0.13
Malta,Aggregate GHGs,2010-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2010-01-01,0.07,2.54,0.15,0.0,,,2.91,2.91,0.15
Malta,Aggregate GHGs,2011-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2011-01-01,0.06,2.62,0.18,0.0,,,3.0,3.0,0.13
Malta,Aggregate GHGs,2012-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2012-01-01,0.07,2.78,0.21,0.0,,,3.19,3.19,0.13
Malta,Aggregate GHGs,2013-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2013-01-01,0.07,2.44,0.23,0.0,,,2.86,2.86,0.12
Malta,Aggregate GHGs,2014-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2014-01-01,0.07,2.43,0.24,0.0,,,2.88,2.87,0.14
Malta,Aggregate GHGs,2015-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2015-01-01,0.07,1.72,0.26,0.0,,,2.19,2.19,0.15
Malta,Aggregate GHGs,2016-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2016-01-01,0.07,1.41,0.27,0.0,,,1.9,1.9,0.15
Malta,Aggregate GHGs,2017-01-01,Malta,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2017-01-01,0.07,1.62,0.32,0.0,,,2.16,2.15,0.15
Marshall Islands,Aggregate GHGs,2000-01-01,Marshall Islands,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2000-01-01,,0.08,,,,,0.12,0.12,0.04
Marshall Islands,Aggregate GHGs,2005-01-01,Marshall Islands,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2005-01-01,,0.1,,,,,0.14,0.14,0.03
Marshall Islands,Aggregate GHGs,2010-01-01,Marshall Islands,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2010-01-01,,0.13,,,,,0.17,0.17,0.04
Mauritania,Aggregate GHGs,1995-01-01,Mauritania,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1995-01-01,2.94,1.15,0.0,-0.75,,,3.58,4.33,0.23
Mauritania,Aggregate GHGs,2000-01-01,Mauritania,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,2000-01-01,5.67,1.17,0.02,-1.32,,,5.62,6.94,0.09
Mauritius,Aggregate GHGs,1995-01-01,Mauritius,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1995,1995-01-01,,,,,0.67,0.12,,,
Mauritius,Aggregate GHGs,1995-01-01,Mauritius,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1995-01-01,0.14,1.76,0.09,-0.22,,,3.28,3.51,0.72
Mauritius,Aggregate GHGs,2000-01-01,Mauritius,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2000-01-01,0.23,2.31,0.28,-0.08,,,3.91,4.0,1.17
Mauritius,Aggregate GHGs,2001-01-01,Mauritius,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2001-01-01,0.24,2.5,0.2,-0.22,,,4.01,4.23,1.28
Mauritius,Aggregate GHGs,2002-01-01,Mauritius,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2002-01-01,0.22,2.52,0.18,-0.18,,,3.97,4.15,1.23
Mauritius,Aggregate GHGs,2003-01-01,Mauritius,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2003-01-01,0.22,2.69,0.15,-0.2,,,4.13,4.33,1.26
Mauritius,Aggregate GHGs,2004-01-01,Mauritius,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2004-01-01,0.22,2.69,0.14,-0.2,,,4.12,4.32,1.26
Mauritius,Aggregate GHGs,2005-01-01,Mauritius,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2005-01-01,0.21,2.86,0.01,-0.18,,,4.17,4.34,1.27
Mauritius,Aggregate GHGs,2006-01-01,Mauritius,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2006-01-01,0.05,3.47,0.46,-0.45,,,5.04,5.49,1.52
Mauritius,Aggregate GHGs,2013-01-01,Mauritius,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2013-01-01,0.05,4.25,0.76,-0.41,,,6.18,6.59,1.54
Mexico,Aggregate GHGs,1990-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1990-01-01,68.06,299.32,29.36,52.4,,,456.58,404.18,7.44
Mexico,Aggregate GHGs,1991-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1991-01-01,68.3,310.51,30.11,52.4,,,469.35,416.95,8.03
Mexico,Aggregate GHGs,1992-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1992-01-01,67.08,311.67,30.49,52.4,,,470.25,417.85,8.6
Mexico,Aggregate GHGs,1993-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1993-01-01,66.66,312.86,31.26,52.4,,,476.73,424.33,13.55
Mexico,Aggregate GHGs,1994-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1994-01-01,66.56,335.28,33.18,52.4,,,501.65,449.26,14.23
Mexico,Aggregate GHGs,1995-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1995-01-01,64.99,325.61,32.29,52.4,,,490.05,437.66,14.77
Mexico,Aggregate GHGs,1996-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1996-01-01,64.78,341.6,37.21,51.45,,,510.28,458.82,15.24
Mexico,Aggregate GHGs,1997-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1997-01-01,66.09,359.4,40.1,46.75,,,527.57,480.82,15.22
Mexico,Aggregate GHGs,1998-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1998-01-01,67.44,381.57,40.53,66.1,,,570.84,504.74,15.21
Mexico,Aggregate GHGs,1999-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1999-01-01,66.12,367.55,43.98,50.13,,,543.7,493.56,15.92
Mexico,Aggregate GHGs,2000-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2000-01-01,67.7,393.52,47.61,50.22,,,575.85,525.64,16.81
Mexico,Aggregate GHGs,2001-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2001-01-01,67.03,384.7,48.04,46.44,,,563.54,517.1,17.33
Mexico,Aggregate GHGs,2002-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2002-01-01,67.66,382.53,45.27,46.22,,,559.74,513.51,18.05
Mexico,Aggregate GHGs,2003-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2003-01-01,68.07,392.62,44.1,49.41,,,572.89,523.48,18.7
Mexico,Aggregate GHGs,2004-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2004-01-01,68.02,412.82,52.51,42.43,,,595.28,552.86,19.51
Mexico,Aggregate GHGs,2005-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2005-01-01,67.07,426.03,47.71,47.88,,,609.42,561.54,20.73
Mexico,Aggregate GHGs,2006-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2006-01-01,67.43,436.86,54.71,47.25,,,628.93,581.69,22.69
Mexico,Aggregate GHGs,2007-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2007-01-01,68.93,463.2,54.43,27.19,,,637.75,610.56,24.0
Mexico,Aggregate GHGs,2008-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2008-01-01,68.33,492.82,56.54,29.55,,,672.78,643.22,25.54
Mexico,Aggregate GHGs,2009-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2009-01-01,69.1,474.28,53.26,31.78,,,654.89,623.1,26.46
Mexico,Aggregate GHGs,2010-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2010-01-01,70.26,479.6,60.94,26.09,,,664.7,638.61,27.8
Mexico,Aggregate GHGs,2011-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2011-01-01,70.0,493.87,57.15,54.31,,,704.72,650.41,29.39
Mexico,Aggregate GHGs,2012-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2012-01-01,69.67,491.51,56.44,31.73,,,678.84,647.1,29.48
Mexico,Aggregate GHGs,2013-01-01,Mexico,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2013-01-01,70.41,467.78,43.32,32.32,,,638.21,605.89,24.37
Micronesia,Aggregate GHGs,1994-01-01,Micronesia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1994-01-01,0.0,0.24,0.0,,,,0.25,0.25,0.0
Micronesia,Aggregate GHGs,2000-01-01,Micronesia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,2000-01-01,0.0,0.16,0.0,-0.57,,,-0.39,0.17,0.02
Moldova,Aggregate GHGs,1990-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1990-01-01,5.06,34.52,1.84,-5.89,,0.13,37.53,43.42,1.87
Moldova,Aggregate GHGs,1991-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1991-01-01,4.69,30.22,1.76,-5.3,,0.1,33.45,38.75,1.98
Moldova,Aggregate GHGs,1992-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1992-01-01,4.09,21.38,1.15,-4.38,,0.08,24.37,28.75,2.06
Moldova,Aggregate GHGs,1993-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1993-01-01,3.93,16.47,0.74,-1.5,,0.06,21.72,23.22,2.02
Moldova,Aggregate GHGs,1994-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1994-01-01,3.36,15.02,0.61,-2.16,,0.04,18.83,20.99,1.96
Moldova,Aggregate GHGs,1995-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1995-01-01,3.28,11.72,0.48,-1.03,,0.03,16.39,17.42,1.9
Moldova,Aggregate GHGs,1996-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1996-01-01,3.04,11.95,0.43,-1.17,,0.03,16.1,17.26,1.82
Moldova,Aggregate GHGs,1997-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1997-01-01,2.99,10.79,0.48,-0.14,,0.03,15.89,16.03,1.75
Moldova,Aggregate GHGs,1998-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1998-01-01,2.75,9.27,0.33,-0.72,,0.02,13.32,14.04,1.67
Moldova,Aggregate GHGs,1999-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1999-01-01,2.52,7.37,0.3,-1.13,,0.03,10.64,11.77,1.56
Moldova,Aggregate GHGs,2000-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2000-01-01,2.29,6.67,0.27,-1.39,,0.03,9.34,10.73,1.47
Moldova,Aggregate GHGs,2001-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2001-01-01,2.45,7.27,0.26,-0.75,,0.04,10.67,11.42,1.39
Moldova,Aggregate GHGs,2002-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2002-01-01,2.51,6.95,0.32,-0.53,,0.04,10.61,11.14,1.32
Moldova,Aggregate GHGs,2003-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2003-01-01,2.2,7.73,0.37,-1.55,,0.03,10.06,11.62,1.29
Moldova,Aggregate GHGs,2004-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2004-01-01,2.38,8.18,0.42,-0.1,,0.04,12.2,12.3,1.28
Moldova,Aggregate GHGs,2005-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2005-01-01,2.36,8.47,0.56,-0.38,,0.07,12.38,12.75,1.3
Moldova,Aggregate GHGs,2006-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2006-01-01,2.27,7.63,0.66,-0.64,,0.08,11.3,11.94,1.31
Moldova,Aggregate GHGs,2007-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2007-01-01,1.51,7.75,0.94,-3.07,,0.1,8.59,11.66,1.36
Moldova,Aggregate GHGs,2008-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2008-01-01,2.1,8.35,1.02,-0.06,,0.13,13.0,13.06,1.46
Moldova,Aggregate GHGs,2009-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2009-01-01,1.92,9.07,0.51,-1.28,,0.12,11.85,13.14,1.51
Moldova,Aggregate GHGs,2010-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2010-01-01,2.1,9.65,0.56,-0.66,,0.06,13.28,13.94,1.57
Moldova,Aggregate GHGs,2011-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2011-01-01,2.09,9.83,0.6,-0.43,,0.07,13.71,14.14,1.56
Moldova,Aggregate GHGs,2012-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2012-01-01,1.64,9.47,0.62,-2.47,,0.08,10.89,13.36,1.56
Moldova,Aggregate GHGs,2013-01-01,Moldova,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2013-01-01,2.13,8.4,0.67,-0.1,,0.07,12.74,12.84,1.57
Monaco,Aggregate GHGs,1990-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1990-01-01,,0.1,0.0,0.0,,,0.1,0.1,0.0
Monaco,Aggregate GHGs,1991-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1991-01-01,,0.1,0.0,0.0,,,0.1,0.1,0.0
Monaco,Aggregate GHGs,1992-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1992-01-01,,0.11,0.0,0.0,,,0.11,0.11,0.0
Monaco,Aggregate GHGs,1993-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1993-01-01,,0.11,0.0,0.0,,,0.11,0.11,0.0
Monaco,Aggregate GHGs,1994-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1994-01-01,,0.11,0.0,0.0,,,0.11,0.11,0.0
Monaco,Aggregate GHGs,1995-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1995-01-01,,0.1,0.0,0.0,,,0.1,0.1,0.0
Monaco,Aggregate GHGs,1996-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1996-01-01,,0.11,0.0,0.0,,,0.11,0.11,0.0
Monaco,Aggregate GHGs,1997-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1997-01-01,,0.1,0.0,0.0,,,0.11,0.11,0.0
Monaco,Aggregate GHGs,1998-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1998-01-01,,0.1,0.0,0.0,,,0.11,0.11,0.0
Monaco,Aggregate GHGs,1999-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1999-01-01,,0.1,0.0,0.0,,,0.11,0.11,0.0
Monaco,Aggregate GHGs,2000-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2000-01-01,,0.1,0.0,0.0,,,0.11,0.11,0.0
Monaco,Aggregate GHGs,2001-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2001-01-01,,0.1,0.0,0.0,,,0.11,0.11,0.0
Monaco,Aggregate GHGs,2002-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2002-01-01,,0.1,0.0,0.0,,,0.11,0.11,0.0
Monaco,Aggregate GHGs,2003-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2003-01-01,,0.1,0.0,0.0,,,0.1,0.1,0.0
Monaco,Aggregate GHGs,2004-01-01,Monaco,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2004-01-01,,0.09,0.0,0.0,,,0.1,0.1,0.0
